ext_categories,ext_install_count,verified,total_vulners,high_vulners,medium_vulners,low_vulners,repo_stars,repo_forks,repo_languages,ext_rating_category,ext_version_category
Other,8486,False,7,0,2,5,31,4,c++,1 - 3,0
Programming Languages,8486,False,0,0,0,0,0,1,typescript,1 - 3,2 and above
Programming Languages,8486,False,0,0,0,0,0,1,python,1 - 3,2 and above
Debuggers,8486,False,0,0,0,0,0,1,typescript,1 - 3,2 and above
Debuggers,8486,False,0,0,0,0,0,1,python,1 - 3,2 and above
Data Science,8486,False,0,0,0,0,0,1,typescript,1 - 3,2 and above
Data Science,8486,False,0,0,0,0,0,1,python,1 - 3,2 and above
Machine Learning,8486,False,0,0,0,0,0,1,typescript,1 - 3,2 and above
Machine Learning,8486,False,0,0,0,0,0,1,python,1 - 3,2 and above
Linters,8484,False,0,0,0,0,3645,472,javascript,4 and above,2 and above
Linters,8484,False,0,0,0,0,3645,472,shell,4 and above,2 and above
Linters,8484,False,0,0,0,0,3645,472,html,4 and above,2 and above
Linters,8484,False,0,0,0,0,3645,472,vim script,4 and above,2 and above
Snippets,8480,False,0,0,0,0,4,2,unknown,4 and above,0
Themes,8479,False,0,0,0,0,3,1,unknown,4 and above,0
Other,8479,False,3,0,3,0,4,0,typescript,4 and above,0
Other,8479,False,3,0,3,0,4,0,javascript,4 and above,0
Themes,8478,False,0,0,0,0,18,3,unknown,4 and above,0
Snippets,8476,True,0,0,0,0,14,2,apex,4 and above,0
Snippets,8470,False,0,0,0,0,0,0,unknown,4 and above,0
Programming Languages,8464,False,5,0,0,5,153,31,c++,4 and above,0
Programming Languages,8464,False,5,0,0,5,153,31,lua,4 and above,0
Programming Languages,8464,False,5,0,0,5,153,31,c,4 and above,0
Programming Languages,8464,False,5,0,0,5,153,31,html,4 and above,0
Programming Languages,8464,False,5,0,0,5,153,31,python,4 and above,0
Programming Languages,8464,False,5,0,0,5,153,31,makefile,4 and above,0
Programming Languages,8464,False,5,0,0,5,153,31,other,4 and above,0
Linters,8464,False,5,0,0,5,153,31,c++,4 and above,0
Linters,8464,False,5,0,0,5,153,31,lua,4 and above,0
Linters,8464,False,5,0,0,5,153,31,c,4 and above,0
Linters,8464,False,5,0,0,5,153,31,html,4 and above,0
Linters,8464,False,5,0,0,5,153,31,python,4 and above,0
Linters,8464,False,5,0,0,5,153,31,makefile,4 and above,0
Linters,8464,False,5,0,0,5,153,31,other,4 and above,0
Formatters,8464,False,5,0,0,5,153,31,c++,4 and above,0
Formatters,8464,False,5,0,0,5,153,31,lua,4 and above,0
Formatters,8464,False,5,0,0,5,153,31,c,4 and above,0
Formatters,8464,False,5,0,0,5,153,31,html,4 and above,0
Formatters,8464,False,5,0,0,5,153,31,python,4 and above,0
Formatters,8464,False,5,0,0,5,153,31,makefile,4 and above,0
Formatters,8464,False,5,0,0,5,153,31,other,4 and above,0
Themes,8464,False,0,0,0,0,2,3,unknown,4 and above,0
Themes,8463,False,0,0,0,0,0,0,unknown,0,0
Other,8458,True,0,0,0,0,2,2,typescript,0,0
Other,8454,True,1,0,0,1,30,2,typescript,4 and above,0
Other,8454,True,1,0,0,1,30,2,javascript,4 and above,0
Other,8451,False,0,0,0,0,18,3,typescript,4 and above,0
Themes,8444,False,0,0,0,0,0,0,unknown,0,0
Snippets,8440,False,0,0,0,0,2,0,javascript,4 and above,0
Snippets,8440,False,0,0,0,0,2,0,typescript,4 and above,0
Programming Languages,8437,False,0,0,0,0,4,0,javascript,4 and above,0
Programming Languages,8428,False,0,0,0,0,3,1,unknown,0,0
Snippets,8428,False,0,0,0,0,3,1,unknown,0,0
Linters,8428,False,0,0,0,0,3,1,unknown,0,0
Debuggers,8428,False,0,0,0,0,3,1,unknown,0,0
Formatters,8428,False,0,0,0,0,3,1,unknown,0,0
Other,8424,False,0,0,0,0,2,2,javascript,4 and above,0
Other,8424,False,0,0,0,0,2,2,vue,4 and above,0
Themes,8420,False,0,0,0,0,11,3,unknown,4 and above,0
Snippets,8416,False,0,0,0,0,1,2,unknown,4 and above,0
Other,8414,True,1,0,1,0,7,4,javascript,4 and above,2 and above
Other,8412,False,1,0,0,1,5,1,javascript,4 and above,0
Other,8412,False,1,0,0,1,5,1,typescript,4 and above,0
Other,8412,False,1,0,0,1,5,1,css,4 and above,0
Other,8412,False,1,0,0,1,5,1,scss,4 and above,0
Other,8412,False,1,0,0,1,5,1,other,4 and above,0
Other,8411,False,0,0,0,0,11,1,typescript,4 and above,0
Linters,8407,False,0,0,0,0,10,10,typescript,4 and above,0
Linters,8407,False,0,0,0,0,10,10,javascript,4 and above,0
Linters,8407,False,0,0,0,0,10,10,shell,4 and above,0
Other,8405,False,0,0,0,0,1,3,typescript,4 and above,0
Other,8405,False,0,0,0,0,1,3,javascript,4 and above,0
Formatters,8405,False,0,0,0,0,1,2,typescript,4 and above,0
Snippets,8403,False,0,0,0,0,0,0,python,0,0
Other,8401,False,0,0,0,0,9,1,typescript,4 and above,0
Other,8401,False,0,0,0,0,9,1,javascript,4 and above,0
Other,8401,False,0,0,0,0,9,1,scss,4 and above,0
Other,8401,False,0,0,0,0,9,1,other,4 and above,0
Other,8391,False,0,0,0,0,8,2,typescript,4 and above,0
Other,8391,False,0,0,0,0,8,2,javascript,4 and above,0
Other,8388,False,0,0,0,0,6,10,typescript,1 - 3,0
Themes,8388,False,0,0,0,0,6,2,unknown,4 and above,0
Snippets,8384,False,0,0,0,0,21,6,typescript,4 and above,1
Snippets,8384,False,0,0,0,0,21,6,go,4 and above,1
Snippets,8384,False,0,0,0,0,21,6,javascript,4 and above,1
Azure,8384,True,0,0,0,0,25,17,html,4 and above,0
Azure,8384,True,0,0,0,0,25,17,typescript,4 and above,0
Azure,8384,True,0,0,0,0,25,17,shell,4 and above,0
Themes,8380,False,0,0,0,0,1,0,unknown,4 and above,0
Other,8377,False,0,0,0,0,78,17,typescript,4 and above,0
Other,8377,False,0,0,0,0,78,17,javascript,4 and above,0
Other,8374,False,0,0,0,0,7,0,typescript,4 and above,0
Other,8374,False,0,0,0,0,7,0,css,4 and above,0
Other,8374,False,0,0,0,0,7,0,javascript,4 and above,0
Programming Languages,8373,False,0,0,0,0,31,2,typescript,4 and above,0
Programming Languages,8373,False,0,0,0,0,31,2,javascript,4 and above,0
Other,8364,False,0,0,0,0,13,2,typescript,4 and above,0
Programming Languages,8363,False,0,0,0,0,12,0,typescript,4 and above,0
Snippets,8353,False,0,0,0,0,0,2,unknown,0,0
Themes,8351,False,0,0,0,0,4,0,python,4 and above,0
Themes,8351,False,0,0,0,0,1855,234,vim script,4 and above,0
Themes,8351,False,0,0,0,0,1855,234,shell,4 and above,0
Programming Languages,8335,False,0,0,0,0,1,1,nasal,1 - 3,2 and above
Programming Languages,8335,False,0,0,0,0,1,1,typescript,1 - 3,2 and above
Programming Languages,8335,False,0,0,0,0,1,1,javascript,1 - 3,2 and above
Programming Languages,8331,False,0,0,0,0,2,0,typescript,4 and above,0
Programming Languages,8331,False,0,0,0,0,2,0,javascript,4 and above,0
Programming Languages,8331,False,0,0,0,0,2,0,makefile,4 and above,0
Programming Languages,8331,False,0,0,0,0,2,0,rust,4 and above,0
Snippets,8331,False,0,0,0,0,2,0,typescript,4 and above,0
Snippets,8331,False,0,0,0,0,2,0,javascript,4 and above,0
Snippets,8331,False,0,0,0,0,2,0,makefile,4 and above,0
Snippets,8331,False,0,0,0,0,2,0,rust,4 and above,0
Other,8329,False,0,0,0,0,0,0,typescript,0,0
Other,8329,False,0,0,0,0,0,0,html,0,0
Other,8324,False,0,0,0,0,4,2,typescript,4 and above,0
Other,8308,False,0,0,0,0,8,3,python,1 - 3,0
Other,8308,False,0,0,0,0,8,3,typescript,1 - 3,0
Themes,8306,False,0,0,0,0,0,0,unknown,4 and above,0
Extension Packs,8302,False,0,0,0,0,0,0,unknown,4 and above,0
Snippets,8297,False,0,0,0,0,1,0,python,4 and above,0
Snippets,8295,False,0,0,0,0,2,2,unknown,0,0
Other,8291,False,1,0,1,0,2,0,javascript,4 and above,0
Programming Languages,8290,False,5,1,4,0,367,45,typescript,4 and above,0
Programming Languages,8290,False,5,1,4,0,367,45,css,4 and above,0
Programming Languages,8290,False,5,1,4,0,367,45,kotlin,4 and above,0
Programming Languages,8290,False,5,1,4,0,367,45,javascript,4 and above,0
Programming Languages,8290,False,5,1,4,0,367,45,html,4 and above,0
Programming Languages,8290,False,5,1,4,0,367,45,java,4 and above,0
Linters,8290,False,5,1,4,0,367,45,typescript,4 and above,0
Linters,8290,False,5,1,4,0,367,45,css,4 and above,0
Linters,8290,False,5,1,4,0,367,45,kotlin,4 and above,0
Linters,8290,False,5,1,4,0,367,45,javascript,4 and above,0
Linters,8290,False,5,1,4,0,367,45,html,4 and above,0
Linters,8290,False,5,1,4,0,367,45,java,4 and above,0
Formatters,8290,False,5,1,4,0,367,45,typescript,4 and above,0
Formatters,8290,False,5,1,4,0,367,45,css,4 and above,0
Formatters,8290,False,5,1,4,0,367,45,kotlin,4 and above,0
Formatters,8290,False,5,1,4,0,367,45,javascript,4 and above,0
Formatters,8290,False,5,1,4,0,367,45,html,4 and above,0
Formatters,8290,False,5,1,4,0,367,45,java,4 and above,0
Data Science,8290,False,5,1,4,0,367,45,typescript,4 and above,0
Data Science,8290,False,5,1,4,0,367,45,css,4 and above,0
Data Science,8290,False,5,1,4,0,367,45,kotlin,4 and above,0
Data Science,8290,False,5,1,4,0,367,45,javascript,4 and above,0
Data Science,8290,False,5,1,4,0,367,45,html,4 and above,0
Data Science,8290,False,5,1,4,0,367,45,java,4 and above,0
Machine Learning,8290,False,5,1,4,0,367,45,typescript,4 and above,0
Machine Learning,8290,False,5,1,4,0,367,45,css,4 and above,0
Machine Learning,8290,False,5,1,4,0,367,45,kotlin,4 and above,0
Machine Learning,8290,False,5,1,4,0,367,45,javascript,4 and above,0
Machine Learning,8290,False,5,1,4,0,367,45,html,4 and above,0
Machine Learning,8290,False,5,1,4,0,367,45,java,4 and above,0
Education,8290,False,5,1,4,0,367,45,typescript,4 and above,0
Education,8290,False,5,1,4,0,367,45,css,4 and above,0
Education,8290,False,5,1,4,0,367,45,kotlin,4 and above,0
Education,8290,False,5,1,4,0,367,45,javascript,4 and above,0
Education,8290,False,5,1,4,0,367,45,html,4 and above,0
Education,8290,False,5,1,4,0,367,45,java,4 and above,0
Testing,8290,False,5,1,4,0,367,45,typescript,4 and above,0
Testing,8290,False,5,1,4,0,367,45,css,4 and above,0
Testing,8290,False,5,1,4,0,367,45,kotlin,4 and above,0
Testing,8290,False,5,1,4,0,367,45,javascript,4 and above,0
Testing,8290,False,5,1,4,0,367,45,html,4 and above,0
Testing,8290,False,5,1,4,0,367,45,java,4 and above,0
Other,8289,False,0,0,0,0,20,5,typescript,4 and above,0
Other,8289,False,0,0,0,0,20,5,javascript,4 and above,0
Snippets,8287,False,0,0,0,0,0,0,unknown,4 and above,0
Other,8287,False,0,0,0,0,33,4,typescript,4 and above,0
Other,8287,False,0,0,0,0,33,4,javascript,4 and above,0
Linters,8283,False,0,0,0,0,13,1,typescript,1 - 3,0
Linters,8283,False,0,0,0,0,13,1,javascript,1 - 3,0
Linters,8283,False,0,0,0,0,13,1,gherkin,1 - 3,0
Linters,8283,False,0,0,0,0,13,1,makefile,1 - 3,0
Programming Languages,8282,True,0,0,0,0,14,4,javascript,1 - 3,0
Programming Languages,8282,True,0,0,0,0,14,4,powershell,1 - 3,0
Programming Languages,8282,True,0,0,0,0,14,4,python,1 - 3,0
Programming Languages,8282,True,0,0,0,0,14,4,julia,1 - 3,0
Programming Languages,8282,True,0,0,0,0,14,4,tex,1 - 3,0
Programming Languages,8282,True,0,0,0,0,14,4,matlab,1 - 3,0
Programming Languages,8282,True,0,0,0,0,14,4,c,1 - 3,0
Other,8279,False,0,0,0,0,9,1,typescript,4 and above,0
Other,8279,False,0,0,0,0,9,1,javascript,4 and above,0
Snippets,8275,False,0,0,0,0,0,0,unknown,4 and above,0
Programming Languages,8275,True,24,3,4,17,3494,187,rust,4 and above,0
Programming Languages,8275,True,24,3,4,17,3494,187,python,4 and above,0
Programming Languages,8275,True,24,3,4,17,3494,187,typescript,4 and above,0
Programming Languages,8275,True,24,3,4,17,3494,187,go,4 and above,0
Programming Languages,8275,True,24,3,4,17,3494,187,ruby,4 and above,0
Programming Languages,8275,True,24,3,4,17,3494,187,java,4 and above,0
Programming Languages,8275,True,24,3,4,17,3494,187,other,4 and above,0
Programming Languages,8268,False,0,0,0,0,110,3,typescript,4 and above,0
Programming Languages,8268,False,0,0,0,0,110,3,javascript,4 and above,0
Other,8267,False,0,0,0,0,0,0,javascript,0,0
Other,8267,False,0,0,0,0,0,0,typescript,0,0
Other,8267,False,0,0,0,0,0,0,css,0,0
Other,8264,False,0,0,0,0,4,2,typescript,4 and above,0
Themes,8263,False,12,0,5,7,16,9,unknown,4 and above,0
Programming Languages,8263,False,0,0,0,0,9,2,unknown,4 and above,0
Snippets,8263,False,0,0,0,0,9,2,unknown,4 and above,0
Programming Languages,8255,False,0,0,0,0,1,0,unknown,0,0
Other,8251,False,0,0,0,0,14,2,dart,4 and above,0
Other,8251,False,0,0,0,0,14,2,typescript,4 and above,0
Other,8251,False,0,0,0,0,14,2,html,4 and above,0
Other,8251,False,0,0,0,0,14,2,javascript,4 and above,0
Snippets,8247,False,0,0,0,0,10,2,javascript,4 and above,0
SCM Providers,8245,False,0,0,0,0,43,1,typescript,1 - 3,0
SCM Providers,8245,False,0,0,0,0,43,1,javascript,1 - 3,0
SCM Providers,8245,False,0,0,0,0,43,1,shell,1 - 3,0
Programming Languages,8244,True,0,0,0,0,2002,161,dart,4 and above,0
Programming Languages,8244,True,0,0,0,0,2002,161,typescript,4 and above,0
Programming Languages,8244,True,0,0,0,0,2002,161,other,4 and above,0
Snippets,8244,True,0,0,0,0,2002,161,dart,4 and above,0
Snippets,8244,True,0,0,0,0,2002,161,typescript,4 and above,0
Snippets,8244,True,0,0,0,0,2002,161,other,4 and above,0
Other,8244,False,0,0,0,0,174,22,elm,1 - 3,0
Other,8244,False,0,0,0,0,174,22,go,1 - 3,0
Other,8244,False,0,0,0,0,174,22,typescript,1 - 3,0
Other,8244,False,0,0,0,0,174,22,javascript,1 - 3,0
Other,8244,False,0,0,0,0,174,22,html,1 - 3,0
Other,8244,False,0,0,0,0,174,22,css,1 - 3,0
Other,8244,False,0,0,0,0,174,22,other,1 - 3,0
Other,8242,False,0,0,0,0,5,3,typescript,4 and above,0
Snippets,8230,False,0,0,0,0,105,37,javascript,4 and above,0
Snippets,8229,False,0,0,0,0,2,0,typescript,4 and above,0
Formatters,8223,False,0,0,0,0,3,0,javascript,0,0
Formatters,8223,False,0,0,0,0,3,0,typescript,0,0
Formatters,8223,False,0,0,0,0,3,0,html,0,0
Other,8219,False,0,0,0,0,2,0,typescript,4 and above,0
Programming Languages,8212,False,1,0,1,0,4,1,javascript,4 and above,0
Snippets,8212,False,1,0,1,0,4,1,javascript,4 and above,0
Formatters,8212,False,1,0,1,0,4,1,javascript,4 and above,0
Keymaps,8199,False,0,0,0,0,14,4,unknown,4 and above,0
Other,8190,False,2,0,2,0,13,11,typescript,4 and above,0
Other,8190,False,2,0,2,0,13,11,javascript,4 and above,0
Other,8190,False,2,0,2,0,13,11,python,4 and above,0
Themes,8178,False,0,0,0,0,39,3,javascript,4 and above,1
Themes,8176,False,0,0,0,0,5,1,rust,4 and above,0
Visualization,8173,False,0,0,0,0,13,3,typescript,1 - 3,0
Themes,8162,True,0,0,0,0,2,0,javascript,4 and above,0
Themes,8160,False,0,0,0,0,5,2,unknown,4 and above,0
Other,8156,False,0,0,0,0,0,1,typescript,0,0
Other,8156,False,0,0,0,0,0,1,javascript,0,0
Other,8149,False,0,0,0,0,8,3,typescript,0,0
Themes,8143,False,0,0,0,0,1,1,unknown,4 and above,0
Programming Languages,8141,False,0,0,0,0,0,1,typescript,4 and above,0
Linters,8121,False,0,0,0,0,8,4,typescript,4 and above,1
Linters,8121,False,0,0,0,0,8,4,powershell,4 and above,1
Linters,8121,False,0,0,0,0,8,4,shell,4 and above,1
Linters,8121,False,0,0,0,0,8,4,python,4 and above,1
Formatters,8121,False,0,0,0,0,8,4,typescript,4 and above,1
Formatters,8121,False,0,0,0,0,8,4,powershell,4 and above,1
Formatters,8121,False,0,0,0,0,8,4,shell,4 and above,1
Formatters,8121,False,0,0,0,0,8,4,python,4 and above,1
Other,8121,False,0,0,0,0,1,4,typescript,0,0
Other,8121,False,0,0,0,0,1,4,javascript,0,0
Themes,8118,False,0,0,0,0,0,0,c#,4 and above,0
Themes,8113,False,0,0,0,0,1,0,unknown,4 and above,0
Other,8106,False,0,0,0,0,7,4,typescript,1 - 3,0
Other,8100,False,0,0,0,0,1,0,typescript,0,0
Other,8100,False,0,0,0,0,1,0,javascript,0,0
Debuggers,8100,False,0,0,0,0,2,0,typescript,0,0
Themes,8093,False,0,0,0,0,18,3,unknown,4 and above,0
Other,8093,False,0,0,0,0,4,3,typescript,4 and above,0
Other,8093,False,0,0,0,0,4,3,python,4 and above,0
Programming Languages,8076,False,0,0,0,0,1,1,javascript,0,0
Themes,8071,False,0,0,0,0,0,0,unknown,0,0
Other,8061,False,0,0,0,0,3,0,typescript,4 and above,0
Other,8058,False,0,0,0,0,1,0,javascript,0,0
Snippets,8057,False,0,0,0,0,1,0,javascript,0,0
Other,8056,False,0,0,0,0,8,0,typescript,4 and above,0
Snippets,8050,False,0,0,0,0,3,1,typescript,1 - 3,0
Other,8050,True,0,0,0,0,18,3,typescript,4 and above,0
Other,8050,True,0,0,0,0,18,3,javascript,4 and above,0
Other,8050,True,0,0,0,0,18,3,css,4 and above,0
Other,8050,True,0,0,0,0,18,3,html,4 and above,0
Other,8048,False,0,0,0,0,16,6,typescript,1 - 3,0
Other,8048,False,0,0,0,0,16,6,batchfile,1 - 3,0
Other,8040,False,0,0,0,0,15,5,typescript,1 - 3,0
Other,8040,False,0,0,0,0,15,5,python,1 - 3,0
Themes,8036,False,0,0,0,0,0,0,unknown,0,0
Programming Languages,8035,False,0,0,0,0,35,7,typescript,4 and above,0
Other,8035,False,0,0,0,0,3,0,typescript,0,0
Other,8034,False,0,0,0,0,11,3,typescript,0,0
Other,8034,False,0,0,0,0,11,3,css,0,0
Other,8029,False,1,0,1,0,9,0,typescript,4 and above,0
Other,8029,False,1,0,1,0,9,0,css,4 and above,0
Other,8029,False,1,0,1,0,9,0,other,4 and above,0
Snippets,8027,False,0,0,0,0,16,3,unknown,0,0
Programming Languages,8026,False,0,0,0,0,1,0,javascript,0,0
Snippets,8026,False,0,0,0,0,1,0,javascript,0,0
Formatters,8022,False,0,0,0,0,18,2,typescript,4 and above,2 and above
Themes,8014,False,0,0,0,0,0,0,javascript,4 and above,0
Other,8005,False,0,0,0,0,1,4,typescript,4 and above,0
Other,8004,False,0,0,0,0,4,0,typescript,0,0
Programming Languages,8002,False,0,0,0,0,33,9,typescript,0,0
Programming Languages,8002,False,0,0,0,0,33,9,lua,0,0
Snippets,8002,False,0,0,0,0,33,9,typescript,0,0
Snippets,8002,False,0,0,0,0,33,9,lua,0,0
Themes,7995,False,0,0,0,0,1,0,unknown,4 and above,0
Keymaps,7992,False,0,0,0,0,0,0,typescript,0,0
Keymaps,7992,False,0,0,0,0,0,0,python,0,0
Extension Packs,7992,False,0,0,0,0,0,0,typescript,0,0
Extension Packs,7992,False,0,0,0,0,0,0,python,0,0
Programming Languages,7991,False,0,0,0,0,5,4,unknown,0,0
Snippets,7991,False,0,0,0,0,5,4,unknown,0,0
Programming Languages,7986,False,0,0,0,0,3,2,typescript,4 and above,0
Programming Languages,7986,False,0,0,0,0,3,2,javascript,4 and above,0
Snippets,7986,False,0,0,0,0,3,2,typescript,4 and above,0
Snippets,7986,False,0,0,0,0,3,2,javascript,4 and above,0
Themes,7986,False,0,0,0,0,2,0,unknown,4 and above,0
Other,7982,False,0,0,0,0,0,0,javascript,4 and above,0
Programming Languages,7980,False,0,0,0,0,2,4,unknown,0,0
Snippets,7980,False,0,0,0,0,2,4,unknown,0,0
Themes,7973,False,0,0,0,0,2,0,css,4 and above,0
Other,7972,False,0,0,0,0,4,0,typescript,1 - 3,0
Other,7969,False,0,0,0,0,12,3,typescript,1 - 3,0
Other,7969,False,0,0,0,0,12,3,javascript,1 - 3,0
Programming Languages,7963,False,0,0,0,0,1,1,typescript,4 and above,0
Other,7960,False,0,0,0,0,29,2,typescript,1 - 3,0
Programming Languages,7955,False,0,0,0,0,1,0,unknown,0,0
Linters,7953,False,0,0,0,0,2,1,typescript,4 and above,0
Snippets,7952,False,0,0,0,0,1,0,unknown,4 and above,0
Themes,7949,False,0,0,0,0,0,0,unknown,0,0
Snippets,7936,False,0,0,0,0,0,0,typescript,4 and above,0
Snippets,7936,False,0,0,0,0,0,0,javascript,4 and above,0
Snippets,7928,False,0,0,0,0,1,0,unknown,0,0
Programming Languages,7924,False,0,0,0,0,3,1,javascript,4 and above,0
Snippets,7924,False,0,0,0,0,3,1,javascript,4 and above,0
Formatters,7924,False,0,0,0,0,3,1,javascript,4 and above,0
Programming Languages,7924,False,0,0,0,0,2,0,typescript,4 and above,2 and above
Programming Languages,7924,False,0,0,0,0,2,0,javascript,4 and above,2 and above
Snippets,7924,False,0,0,0,0,2,0,typescript,4 and above,2 and above
Snippets,7924,False,0,0,0,0,2,0,javascript,4 and above,2 and above
Other,7919,False,44,14,5,25,7068,453,ocaml,4 and above,0
Other,7919,False,44,14,5,25,7068,453,python,4 and above,0
Other,7919,False,44,14,5,25,7068,453,c,4 and above,0
Other,7919,False,44,14,5,25,7068,453,shell,4 and above,0
Other,7919,False,44,14,5,25,7068,453,typescript,4 and above,0
Other,7919,False,44,14,5,25,7068,453,makefile,4 and above,0
Snippets,7913,False,0,0,0,0,3,2,unknown,4 and above,0
Other,7913,False,0,0,0,0,3,3,typescript,1 - 3,0
Other,7913,False,0,0,0,0,3,3,c#,1 - 3,0
Other,7909,False,0,0,0,0,9,8,typescript,4 and above,0
Other,7909,False,0,0,0,0,9,8,javascript,4 and above,0
Other,7909,False,0,0,0,0,9,8,scss,4 and above,0
Other,7909,False,0,0,0,0,9,8,less,4 and above,0
Other,7909,False,0,0,0,0,9,8,stylus,4 and above,0
Other,7909,False,0,0,0,0,9,8,css,4 and above,0
Other,7909,False,0,0,0,0,9,8,other,4 and above,0
Themes,7906,False,0,0,0,0,6,0,unknown,4 and above,0
Other,7905,False,0,0,0,0,3,7,typescript,4 and above,0
Programming Languages,7902,False,0,0,0,0,25,6,typescript,4 and above,0
Snippets,7902,False,0,0,0,0,25,6,typescript,4 and above,0
Other,7900,False,0,0,0,0,2,1,typescript,4 and above,0
Other,7900,False,0,0,0,0,2,1,css,4 and above,0
Other,7900,False,0,0,0,0,2,1,javascript,4 and above,0
Other,7898,False,0,0,0,0,1,0,typescript,0,0
Programming Languages,7893,False,4,0,4,0,22,7,typescript,4 and above,0
Programming Languages,7893,False,4,0,4,0,22,7,c++,4 and above,0
Programming Languages,7893,False,4,0,4,0,22,7,lex,4 and above,0
Programming Languages,7893,False,4,0,4,0,22,7,javascript,4 and above,0
Programming Languages,7893,False,4,0,4,0,22,7,c,4 and above,0
Programming Languages,7893,False,4,0,4,0,22,7,makefile,4 and above,0
Programming Languages,7893,False,4,0,4,0,22,7,other,4 and above,0
Programming Languages,7890,False,0,0,0,0,2,0,typescript,4 and above,0
Snippets,7890,False,0,0,0,0,2,0,typescript,4 and above,0
Themes,7885,False,0,0,0,0,0,0,unknown,0,0
Other,7880,False,0,0,0,0,2,0,typescript,0,0
Other,7878,False,0,0,0,0,42,20,javascript,0,0
Snippets,7877,False,0,0,0,0,18,1,unknown,4 and above,0
Debuggers,7876,True,0,0,0,0,0,2,typescript,4 and above,0
Linters,7865,True,0,0,0,0,1,0,typescript,0,0
Formatters,7865,True,0,0,0,0,1,0,typescript,0,0
Other,7861,False,0,0,0,0,10,1,javascript,0,0
Other,7861,False,0,0,0,0,10,1,typescript,0,0
Other,7861,False,0,0,0,0,10,1,applescript,0,0
Snippets,7859,False,0,0,0,0,6,9,unknown,4 and above,0
Other,7857,False,0,0,0,0,72,9,typescript,4 and above,0
Other,7854,False,0,0,0,0,4,3,typescript,1 - 3,0
Other,7854,False,0,0,0,0,4,3,c#,1 - 3,0
Other,7854,False,0,0,0,0,4,3,javascript,1 - 3,0
